Days for shipment (scheduled),Order Processing Time,Order Item Quantity,Order Month,Discounted Item,Type_DEBIT,Type_TRANSFER,Shipping Mode_Second Class,Shipping Mode_Standard Class,Customer Segment_Home Office,Customer Segment_Corporate,Order Status_PENDING,Order Status_PROCESSING,Order Status_SUSPECTED_FRAUD,Delay Probability,Expected Cost,Premium
4,5,4,2,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
2,6,5,7,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,1,9,1,0,0,0,0,0,0,0,0,0,0.9999815,99.99815,115.498055
1,2,3,5,1,1,0,0,0,0,0,0,0,0,0.999987,99.9987,115.498634
4,2,1,3,1,0,0,0,1,0,0,0,0,0,1.8124659e-06,0.00018124659,10.50019
4,2,2,7,1,0,0,0,1,1,0,0,0,0,1.7659323e-06,0.00017659324,10.500185
1,2,1,4,1,1,0,0,0,0,0,0,0,0,0.9999802,99.998024,115.49792
4,6,2,7,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
1,2,4,8,1,0,0,0,0,0,1,0,0,0,0.99998415,99.99841,115.49833
0,0,1,7,1,0,1,0,0,1,0,0,1,0,0.32941514,32.941513,45.088585
4,4,4,2,1,0,1,0,1,0,1,0,1,0,3.5934318e-05,0.0035934318,10.503773
2,3,1,5,0,0,1,1,0,0,0,0,1,0,0.9999455,99.99455,115.49428
4,2,1,4,1,0,1,0,1,0,0,1,0,0,1.7036695e-06,0.00017036694,10.500178
4,5,3,12,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
4,3,2,9,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
2,6,1,6,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
2,6,2,11,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,5,1,10,1,0,1,0,1,0,1,1,0,0,0.9999856,99.99856,115.49848
1,2,1,7,1,1,0,0,0,0,0,0,0,0,0.99998677,99.99868,115.49861
0,0,5,11,1,0,1,0,0,1,0,0,1,0,0.24582976,24.582975,36.312126
4,6,1,8,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,4,1,8,0,0,1,0,1,1,0,0,1,0,3.1279284e-05,0.0031279284,10.5032835
4,6,1,10,1,0,1,0,1,0,1,1,0,0,0.9999856,99.99856,115.49848
2,2,1,10,1,0,0,1,0,1,0,0,0,0,5.0580715e-05,0.0050580716,10.505311
1,2,1,5,1,0,1,0,0,0,0,0,1,0,0.99998486,99.99849,115.498405
4,6,1,4,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
2,3,2,10,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
2,3,1,7,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
4,4,2,8,1,0,1,0,1,0,1,0,1,0,3.2072734e-05,0.0032072733,10.503367
2,4,1,7,1,0,1,1,0,0,0,0,1,0,0.9999907,99.99907,115.499016
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.52005976,52.005978,65.10627
4,6,1,1,0,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,2,3,8,1,1,0,0,1,0,0,0,0,0,1.6228461e-06,0.0001622846,10.50017
4,2,5,9,1,1,0,0,1,0,0,0,0,0,1.9816127e-06,0.00019816127,10.500208
4,3,3,10,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
1,2,1,9,1,0,0,0,0,0,0,0,0,0,0.9999815,99.99815,115.498055
1,2,4,12,1,0,0,0,0,0,0,0,0,0,0.999984,99.998405,115.49832
2,2,1,9,1,1,0,1,0,0,0,0,0,0,7.847036e-05,0.007847036,10.508239
4,6,5,3,1,0,1,0,1,0,1,0,1,0,0.99998426,99.99843,115.498344
2,6,1,5,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,4,2,1,1,0,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
2,4,3,9,1,0,1,1,0,1,0,1,0,0,0.99999046,99.99905,115.49899
4,5,1,3,1,0,1,0,1,0,1,0,1,0,0.9999875,99.99875,115.49868
4,3,1,11,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,6,3,2,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,5,1,2,1,0,0,0,1,1,0,0,0,0,0.99998724,99.998726,115.49866
4,4,1,8,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,2,1,8,1,1,0,1,0,0,0,0,0,0,7.6082084e-05,0.0076082083,10.507988
2,4,1,1,1,1,0,1,0,0,0,0,0,0,0.99999046,99.99905,115.49899
1,2,1,11,1,0,1,0,0,0,0,0,1,0,0.99998426,99.99843,115.498344
4,4,5,3,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,4,1,1,1,0,1,0,1,0,0,1,0,0,3.1448184e-05,0.0031448184,10.503302
4,2,1,3,0,0,0,0,1,0,1,0,0,0,1.7179177e-06,0.00017179178,10.500179
4,5,3,2,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,6,3,9,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
1,2,1,12,1,0,0,0,0,0,0,0,0,0,0.99998295,99.9983,115.49821
4,5,1,3,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
0,0,3,5,1,1,0,0,0,1,0,0,0,0,0.5263035,52.630352,65.76186
1,2,1,3,1,1,0,0,0,0,0,0,0,0,0.9999862,99.99862,115.49854
4,5,1,2,1,0,1,0,1,0,0,0,1,0,0.99998665,99.998665,115.4986
1,2,1,5,1,0,1,0,0,0,1,0,0,1,0.9999144,99.99144,115.491005
4,5,1,3,1,0,1,0,1,1,0,0,1,0,0.9999831,99.99831,115.498215
4,4,4,2,1,0,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
1,2,1,11,1,0,1,0,0,0,0,0,0,1,0.99998343,99.998344,115.49825
2,2,1,1,1,0,1,1,0,0,1,1,0,0,5.767381e-05,0.005767381,10.506056
4,6,4,10,1,0,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,4,1,0,0,0,1,0,0,0,0,0,1.818387e-06,0.0001818387,10.500191
4,6,3,2,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
4,3,1,5,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
2,2,1,4,1,0,0,1,0,0,1,0,0,0,8.312876e-05,0.008312876,10.508728
4,2,1,4,1,0,1,0,1,0,0,0,1,0,1.8860454e-06,0.00018860454,10.500197
1,2,1,3,0,1,0,0,0,1,0,0,0,0,0.9999875,99.99875,115.49868
4,6,1,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,1,7,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,5,2,4,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,6,1,2,1,0,0,1,0,0,1,0,0,0,0.9999975,99.99975,115.49973
4,2,1,5,1,0,1,0,1,0,0,1,0,0,1.459123e-06,0.0001459123,10.500153
4,6,3,11,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,2,5,1,0,0,0,0,0,0,0,0,0,0.99998426,99.99843,115.498344
2,2,3,7,1,0,0,1,0,0,0,0,0,0,7.192766e-05,0.007192766,10.507552
4,5,1,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,5,1,4,1,0,1,1,0,1,0,1,0,0,0.9999975,99.99975,115.49973
2,6,1,4,1,0,1,1,0,0,1,1,0,0,0.9999974,99.99974,115.499725
4,6,5,9,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,4,12,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,3,2,4,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,6,1,11,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,5,5,0,0,1,0,0,0,0,0,1,0,0.9999927,99.999275,115.49924
4,4,1,10,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,3,4,7,1,0,1,1,0,0,1,0,1,0,0.9999455,99.99455,115.49428
2,2,1,4,1,1,0,1,0,0,0,0,0,0,7.34624e-05,0.00734624,10.507713
4,2,3,3,1,1,0,0,1,0,0,0,0,0,1.6795246e-06,0.00016795246,10.500175
1,2,1,12,1,0,0,0,0,0,1,0,0,0,0.9999852,99.99852,115.49844
4,6,4,1,1,0,1,0,1,0,0,0,1,0,0.999985,99.9985,115.49841
4,4,4,11,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,4,1,1,1,1,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
4,3,1,1,1,1,0,0,1,0,1,0,0,0,5.4033876e-06,0.00054033875,10.500567
4,2,4,1,1,0,0,0,1,0,0,0,0,0,1.5619387e-06,0.00015619387,10.500164
4,3,3,2,1,1,0,0,1,0,1,0,0,0,5.4033876e-06,0.00054033875,10.500567
4,6,3,8,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,6,2,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,5,1,11,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
1,2,4,9,1,0,1,0,0,0,1,0,1,0,0.99996376,99.996376,115.49619
1,2,1,5,1,0,1,0,0,0,1,1,0,0,0.9999858,99.99858,115.498505
4,2,1,1,0,0,0,0,1,0,1,0,0,0,2.0271568e-06,0.00020271569,10.500213
1,2,2,3,1,0,0,0,0,0,0,0,0,0,0.9999807,99.99807,115.49797
4,4,2,7,1,0,1,0,1,1,0,0,1,0,3.1279284e-05,0.0031279284,10.5032835
1,2,5,2,1,0,1,0,0,0,0,1,0,0,0.99998987,99.998985,115.49893
4,5,5,5,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,4,1,12,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
2,3,1,7,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
2,6,4,8,1,0,1,1,0,0,0,1,0,0,0.9999974,99.99974,115.499725
4,6,1,7,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
1,2,5,11,1,1,0,0,0,1,0,0,0,0,0.9999831,99.99831,115.498215
0,0,1,11,1,1,0,0,0,0,0,0,0,0,0.42791864,42.791862,55.431454
0,0,3,8,1,1,0,0,0,0,1,0,0,0,0.6561684,65.61684,79.397675
4,5,1,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,3,5,2,1,0,0,0,1,1,0,0,0,0,6.112236e-06,0.0006112236,10.500642
4,3,4,1,1,0,1,0,1,0,0,0,1,0,5.193198e-06,0.0005193198,10.5005455
2,2,4,7,1,1,0,1,0,0,0,0,0,0,7.301215e-05,0.0073012146,10.507666
1,2,1,3,1,0,1,0,0,0,0,0,1,0,0.9999894,99.99894,115.49888
2,2,1,5,1,0,1,1,0,0,0,1,0,0,6.1915496e-05,0.00619155,10.5065
2,6,4,10,1,0,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,2,1,3,1,1,0,0,1,0,0,0,0,0,1.8268626e-06,0.00018268626,10.500192
2,4,1,8,1,0,0,1,0,0,0,0,0,0,0.9999906,99.99906,115.49901
2,4,1,9,1,0,0,1,0,0,1,0,0,0,0.9999906,99.99906,115.49901
2,6,1,12,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,3,1,3,1,0,1,0,1,0,1,1,0,0,5.3804847e-06,0.00053804845,10.500565
2,3,1,8,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
2,6,3,3,1,0,1,1,0,0,0,0,1,0,0.99999774,99.99977,115.499756
4,3,1,9,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
4,4,1,8,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
0,0,1,7,1,1,0,0,0,0,1,0,0,0,0.50856256,50.856255,63.899063
4,4,1,4,0,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,3,1,1,1,0,1,1,0,0,0,1,0,0,0.9999443,99.99443,115.49415
4,2,3,4,1,1,0,0,1,0,1,0,0,0,1.98835e-06,0.00019883501,10.500208
2,3,2,5,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
4,5,2,2,1,0,0,0,1,1,0,0,0,0,0.99998724,99.998726,115.49866
4,3,2,8,1,0,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
4,3,1,5,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
1,2,3,4,1,0,0,0,0,0,0,0,0,0,0.9999864,99.99864,115.498566
4,3,4,2,0,0,0,0,1,0,1,0,0,0,5.4033876e-06,0.00054033875,10.500567
4,2,1,12,1,1,0,0,1,0,0,0,0,0,1.9463284e-06,0.00019463284,10.500204
0,0,1,7,1,0,1,0,0,1,0,1,0,0,0.31628767,31.628767,43.710205
2,3,1,7,1,0,1,1,0,0,0,1,0,0,0.99994457,99.99445,115.49417
4,5,1,7,0,0,1,0,1,1,0,1,0,0,0.99998546,99.99854,115.49847
4,2,1,7,1,0,0,0,1,0,0,0,0,0,1.7448942e-06,0.00017448943,10.500183
2,5,1,6,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,4,8,1,0,0,0,0,1,0,0,0,0,0.9999845,99.99845,115.49837
4,2,1,12,1,1,0,0,1,1,0,0,0,0,1.9199547e-06,0.00019199547,10.500201
0,0,1,8,1,0,0,0,0,0,1,0,0,0,0.56572735,56.572735,69.901375
4,4,2,1,1,1,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
1,2,1,9,1,1,0,0,0,0,1,0,0,0,0.99998224,99.99822,115.49813
1,2,3,12,1,1,0,0,0,0,1,0,0,0,0.9999808,99.99808,115.49798
2,2,1,9,1,0,1,1,0,0,0,1,0,0,7.864348e-05,0.007864349,10.508257
4,6,2,3,1,1,0,0,1,1,0,0,0,0,0.9999856,99.99856,115.49848
4,2,1,1,1,0,1,0,1,1,0,0,1,0,2.4994604e-06,0.00024994602,10.500262
4,4,1,6,0,1,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
4,5,1,9,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,5,1,11,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,6,1,1,0,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
2,4,1,6,1,0,0,1,0,1,0,0,0,0,0.99999046,99.99905,115.49899
2,6,1,12,1,0,1,1,0,0,1,0,0,0,0.99999726,99.999725,115.49971
4,3,1,3,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
1,2,1,2,1,0,1,0,0,1,0,1,0,0,0.99999225,99.99922,115.499176
4,3,4,5,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,5,1,2,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
0,0,1,3,1,0,0,0,0,0,1,0,0,0,0.56661505,56.661503,69.99457
4,6,1,12,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,3,1,0,1,0,1,0,1,0,1,0,2.5009413e-06,0.00025009413,10.500262
4,4,1,5,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,6,1,7,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
1,2,1,3,1,1,0,0,0,0,0,0,0,0,0.9999862,99.99862,115.49854
4,6,4,6,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
4,6,2,3,1,0,1,0,1,0,1,0,1,0,0.9999875,99.99875,115.49868
4,3,1,3,1,0,1,0,1,1,0,1,0,0,4.592973e-06,0.00045929727,10.500483
1,2,1,7,1,0,0,0,0,0,0,0,0,0,0.99998295,99.9983,115.49821
4,6,1,1,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,5,1,4,1,1,0,0,1,1,0,0,0,0,0.9999862,99.99862,115.49854
4,5,3,4,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,3,3,5,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,3,1,10,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
1,2,1,9,1,1,0,0,0,1,0,0,0,0,0.999985,99.9985,115.49841
4,2,1,9,1,1,0,0,1,0,0,0,0,0,1.8492909e-06,0.00018492909,10.500194
1,2,5,2,1,0,0,0,0,0,0,0,0,0,0.99998426,99.99843,115.498344
4,6,1,2,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0.9999827,99.99827,115.49818
4,3,1,6,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,4,1,3,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,6,1,4,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
1,2,1,5,1,0,1,0,0,0,0,0,1,0,0.99998486,99.99849,115.498405
4,5,4,6,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
2,6,1,12,1,0,1,1,0,1,0,0,1,0,0.9999974,99.99974,115.499725
4,2,1,12,1,0,0,0,1,0,0,0,0,0,1.6380031e-06,0.00016380032,10.500172
4,5,1,6,0,0,1,0,1,0,0,0,1,0,0.9999858,99.99858,115.498505
4,4,4,2,1,1,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
4,3,5,10,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
4,2,2,2,1,0,0,0,1,0,0,0,0,0,1.6335214e-06,0.00016335213,10.500171
4,3,1,1,1,0,0,0,1,0,1,0,0,0,5.4033876e-06,0.00054033875,10.500567
0,0,3,12,1,0,0,0,0,0,0,0,0,0,0.51592994,51.592995,64.67264
4,2,1,9,1,0,1,0,1,0,1,0,1,0,1.8673711e-06,0.00018673712,10.5001955
4,6,5,1,1,0,1,0,1,0,1,0,0,1,0.9999869,99.99869,115.49862
4,5,2,5,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
0,0,4,3,1,1,0,0,0,1,0,0,0,0,0.3491426,34.91426,47.159973
0,0,4,8,1,0,0,0,0,0,1,0,0,0,0.52994865,52.994865,66.14461
4,5,3,10,1,0,1,0,1,0,0,0,1,0,0.9999851,99.99851,115.498436
4,5,1,1,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,2,2,1,1,1,0,0,1,1,0,0,0,0,1.5138021e-06,0.00015138021,10.500158
2,3,3,4,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
4,3,1,4,1,0,1,0,1,0,0,1,0,0,5.3804847e-06,0.00053804845,10.500565
2,4,1,7,1,0,0,1,0,0,0,0,0,0,0.9999906,99.99906,115.49901
0,0,3,4,1,1,0,0,0,1,0,0,0,0,0.6145197,61.451973,75.02457
4,6,2,4,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
2,4,2,3,1,1,0,1,0,0,0,0,0,0,0.99999046,99.99905,115.49899
4,3,1,8,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,4,5,7,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,5,1,2,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
0,0,1,8,1,1,0,0,0,0,1,0,0,0,0.6919634,69.196335,83.15615
2,3,3,6,1,0,1,1,0,1,0,0,1,0,0.9999441,99.99441,115.494125
4,2,1,12,1,0,1,0,1,0,0,1,0,0,1.8575382e-06,0.00018575382,10.500195
4,3,3,3,1,0,1,0,1,0,1,1,0,0,5.3804847e-06,0.00053804845,10.500565
4,6,1,9,0,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
4,4,4,8,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,3,1,1,1,0,0,1,0,0,1,0,0,0,0.9999448,99.994484,115.4942
4,4,1,2,1,1,0,0,1,1,0,0,0,0,2.6563448e-05,0.0026563448,10.502789
4,3,1,6,0,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
0,0,1,8,1,0,0,0,0,1,0,0,0,0,0.54251647,54.251648,67.464226
4,6,1,6,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,4,1,9,1,0,0,0,1,1,0,0,0,0,3.1279284e-05,0.0031279284,10.5032835
2,4,1,12,1,0,1,1,0,0,0,1,0,0,0.9999906,99.99906,115.49901
0,0,3,3,1,0,0,0,0,0,0,0,0,0,0.38747644,38.747643,51.18502
2,6,1,9,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,6,2,12,1,0,1,0,1,0,0,0,0,1,0.9999838,99.99838,115.4983
4,6,4,3,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,2,3,12,1,1,0,1,0,1,0,0,0,0,7.547797e-05,0.0075477967,10.507924
0,0,3,2,1,1,0,0,0,0,0,0,0,0,0.41472748,41.472748,54.046383
4,2,1,10,1,1,0,0,1,0,0,0,0,0,1.8535815e-06,0.00018535815,10.500194
2,2,5,6,1,0,0,1,0,0,0,0,0,0,6.805696e-05,0.0068056956,10.507145
0,0,5,5,1,0,0,0,0,0,0,0,0,0,0.6034392,60.34392,73.86111
4,2,1,5,1,0,0,0,1,0,0,0,0,0,1.6881883e-06,0.00016881882,10.500176
2,5,1,12,1,0,1,1,0,0,0,0,1,0,0.9999974,99.99974,115.499725
1,2,1,9,1,0,0,0,0,0,0,0,0,0,0.9999815,99.99815,115.498055
1,2,1,10,1,0,0,0,0,0,0,0,0,0,0.99998283,99.99828,115.49819
4,3,1,8,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
4,6,3,8,1,0,1,0,1,0,0,0,1,0,0.9999858,99.99858,115.498505
2,5,3,6,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
2,5,3,3,1,0,1,1,0,0,0,1,0,0,0.9999974,99.99974,115.499725
4,2,2,7,1,0,0,0,1,1,0,0,0,0,1.7659323e-06,0.00017659324,10.500185
4,4,3,8,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,5,1,10,0,0,1,1,0,0,1,0,1,0,0.9999974,99.99974,115.499725
0,0,1,2,1,0,1,0,0,0,0,0,1,0,0.5779031,57.79031,71.179825
4,4,1,2,1,1,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
4,5,1,4,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
1,2,1,4,1,0,0,0,0,0,1,0,0,0,0.9999856,99.99856,115.49848
4,4,1,6,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,6,1,6,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,6,4,12,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,1,5,1,0,1,0,0,0,0,0,1,0,0.99998486,99.99849,115.498405
2,6,2,1,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,4,5,9,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
2,3,1,8,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
4,2,1,6,1,0,0,0,1,0,0,0,0,0,1.9244808e-06,0.00019244807,10.500202
4,6,5,8,0,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,3,8,1,0,1,0,1,0,0,1,0,0,0.9999856,99.99856,115.49848
4,4,1,2,1,0,1,0,1,0,0,1,0,0,3.1448184e-05,0.0031448184,10.503302
2,6,1,9,1,0,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
1,2,1,8,0,0,0,0,0,0,0,0,0,0,0.99998426,99.99843,115.498344
4,6,1,2,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,6,1,3,0,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,5,5,7,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,5,5,6,1,0,1,0,1,0,0,0,1,0,0.9999858,99.99858,115.498505
2,5,2,10,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,1,6,1,0,0,0,0,0,1,0,0,0,0.99997926,99.997925,115.49782
4,3,5,7,0,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
1,2,5,4,1,1,0,0,0,0,0,0,0,0,0.999982,99.9982,115.49811
4,5,4,10,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
2,3,1,6,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
1,2,3,1,1,0,1,0,0,0,1,1,0,0,0.9999713,99.99712,115.49697
4,3,1,9,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,6,3,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,2,10,1,1,0,0,0,0,0,0,0,0,0.99998784,99.99879,115.49872
4,2,4,5,1,1,0,0,1,0,0,0,0,0,2.079324e-06,0.0002079324,10.500217
2,4,1,4,1,0,0,1,0,0,1,0,0,0,0.9999906,99.99906,115.49901
4,6,5,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,5,4,5,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,6,3,5,1,0,1,0,1,0,0,0,1,0,0.9999858,99.99858,115.498505
4,6,3,10,1,0,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
1,2,1,2,1,0,0,0,0,0,1,0,0,0,0.9999833,99.99833,115.49824
0,0,1,11,1,1,0,0,0,0,0,0,0,0,0.42791864,42.791862,55.431454
2,2,1,12,1,0,1,1,0,0,0,0,1,0,6.546158e-05,0.006546158,10.506873
1,2,2,12,1,0,0,0,0,0,0,0,0,0,0.99997747,99.99775,115.497635
4,4,5,2,1,0,0,0,1,0,1,0,0,0,3.1707794e-05,0.0031707794,10.503329
4,2,1,12,1,0,1,0,1,0,0,1,0,0,1.8575382e-06,0.00018575382,10.500195
1,2,4,5,1,0,1,0,0,0,1,1,0,0,0.99998057,99.998055,115.497955
1,2,1,9,1,1,0,0,0,0,1,0,0,0,0.99998224,99.99822,115.49813
1,2,1,11,0,0,0,0,0,1,0,0,0,0,0.9999951,99.99951,115.49948
2,6,1,9,1,0,1,1,0,0,0,0,1,0,0.9999974,99.99974,115.499725
1,2,2,8,1,0,1,0,0,0,1,0,0,0,0.9999776,99.99776,115.49764
2,3,5,6,1,0,1,1,0,0,0,1,0,0,0.99994457,99.99445,115.49417
4,4,1,4,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
1,2,1,9,1,0,0,0,0,0,0,0,0,0,0.9999815,99.99815,115.498055
4,4,1,7,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,3,1,12,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
